1.14998,1630.37
1.15898,1630.43
1.16801,1630.48
1.17708,1630.53
1.18619,1630.59
1.19534,1630.64
1.20453,1630.7
1.21376,1630.75
1.22303,1630.81
1.23233,1630.86
1.24168,1630.92
1.25108,1630.97
1.26051,1631.03
1.26998,1631.09
1.27949,1631.14
1.28905,1631.2
1.29864,1631.26
1.30828,1631.31
1.31796,1631.37
1.32769,1631.43
1.33745,1631.49
1.34726,1631.55
1.35711,1631.6
1.367,1631.66
1.37693,1631.72
1.38691,1631.78
1.39694,1631.84
1.407,1631.9
1.41711,1631.96
1.42726,1632.02
1.43746,1632.08
1.4477,1632.14
1.45799,1632.2
1.46832,1632.27
1.4787,1632.33
1.48912,1632.39
1.49958,1632.45
1.5101,1632.51
1.52065,1632.58
1.53126,1632.64
1.54191,1632.7
1.5526,1632.77
1.56335,1632.83
1.57414,1632.89
1.58497,1632.96
1.59586,1633.02
1.60679,1633.09
1.61777,1633.15
1.62879,1633.22
1.63987,1633.28
1.65099,1633.35
1.66216,1633.42
1.67338,1633.48
1.68465,1633.55
1.69597,1633.62
1.70733,1633.69
1.71875,1633.75
1.73022,1633.82
1.74173,1633.89
1.7533,1633.96
1.76491,1634.03
1.77658,1634.1
1.7883,1634.17
1.80007,1634.24
1.81189,1634.31
1.82376,1634.38
1.83568,1634.45
1.84766,1634.52
1.85968,1634.59
1.87176,1634.66
1.8839,1634.74
1.89608,1634.81
1.90832,1634.88
1.92061,1634.95
1.93295,1635.03
1.94535,1635.1
1.95781,1635.17
1.97031,1635.25
1.98288,1635.32
1.99549,1635.4
2.00816,1635.47
2.02089,1635.55
2.03367,1635.63
2.04651,1635.7
2.0594,1635.78
2.07235,1635.86
2.08536,1635.93
2.09842,1636.01
2.11154,1636.09
2.12472,1636.17
2.13795,1636.25
2.15124,1636.33
2.16459,1636.41
2.178,1636.48
2.19147,1636.57
2.20499,1636.65
2.21858,1636.73
2.23222,1636.81
2.24593,1636.89
2.25969,1636.97
2.27351,1637.05
2.2874,1637.14
2.30134,1637.22
2.31534,1637.3
2.32941,1637.39
2.34354,1637.47
2.35773,1637.55
2.37198,1637.64
2.38629,1637.72
2.40066,1637.81
2.4151,1637.9
2.4296,1637.98
2.44417,1638.07
2.45879,1638.16
2.47349,1638.24
2.48824,1638.33
2.50306,1638.42
2.51795,1638.51
2.5329,1638.6
2.54791,1638.69
2.56299,1638.78
2.57814,1638.87
2.59335,1638.96
2.60863,1639.05
2.62397,1639.14
2.63939,1639.23
2.65487,1639.32
2.67041,1639.42
2.68603,1639.51
2.70171,1639.6
2.71747,1639.7
2.73329,1639.79
2.74918,1639.88
2.76514,1639.98
2.78116,1640.07
2.79726,1640.17
2.81343,1640.27
2.82967,1640.36
2.84598,1640.46
2.86237,1640.56
2.87882,1640.66
2.89535,1640.76
2.91194,1640.85
2.92861,1640.95
2.94536,1641.05
2.96217,1641.15
2.97906,1641.25
2.99603,1641.36
3.01307,1641.46
3.03018,1641.56
3.04737,1641.66
3.06463,1641.76
3.08197,1641.87
3.09938,1641.97
3.11687,1642.07
3.13444,1642.18
3.15208,1642.29
3.1698,1642.39
3.1876,1642.5
3.20547,1642.6
3.22343,1642.71
3.24146,1642.82
3.25957,1642.93
3.27776,1643.04
3.29603,1643.14
3.31438,1643.25
3.33281,1643.36
3.35132,1643.47
3.36992,1643.58
3.38859,1643.69
3.40735,1643.81
3.42618,1643.92
3.4451,1644.03
3.46411,1644.15
3.48319,1644.26
3.50236,1644.37
3.52161,1644.49
3.54095,1644.6
3.56037,1644.72
3.57988,1644.84
3.59947,1644.95
3.61915,1645.07
3.63892,1645.19
3.65877,1645.31
3.67871,1645.43
3.69873,1645.55
3.71885,1645.67
3.73905,1645.79
3.75934,1645.91
3.77972,1646.03
3.80019,1646.15
3.82074,1646.28
3.84139,1646.4
3.86213,1646.52
3.88296,1646.65
3.90388,1646.77
3.92489,1646.9
3.946,1647.02
3.9672,1647.15
3.98849,1647.28
4.00987,1647.4
4.03135,1647.53
4.05292,1647.66
4.07458,1647.79
4.09635,1647.92
4.1182,1648.05
4.14016,1648.18
4.1622,1648.31
4.18435,1648.45
4.20659,1648.58
4.22893,1648.71
4.25137,1648.85
4.27391,1648.98
4.29655,1649.11
4.31928,1649.25
4.34212,1649.39
4.36505,1649.52
4.38809,1649.66
4.41122,1649.8
4.43446,1649.94
4.4578,1650.08
4.48125,1650.22
4.50479,1650.36
4.52844,1650.5
4.5522,1650.64
4.57605,1650.79
4.60002,1650.93
4.62409,1651.08
4.64826,1651.31
4.67254,1651.64
4.69693,1652.08
4.72142,1652.63
4.74602,1653.28
4.77073,1654.02
4.79555,1654.87
4.82048,1655.81
4.84552,1656.84
4.87067,1657.96
4.89593,1659.16
4.9213,1660.46
4.94678,1661.83
4.97237,1663.29
4.99808,1664.83
5.0239,1666.44
5.04984,1668.13
5.07589,1669.9
5.10206,1671.74
5.12834,1673.65
5.15474,1675.63
5.18126,1677.68
5.2079,1679.8
5.23465,1681.98
5.26153,1684.24
5.28852,1686.55
5.31563,1688.93
5.34287,1691.38
5.37023,1693.89
5.39771,1696.45
5.42532,1699.09
5.45305,1701.77
5.4809,1704.52
5.50888,1707.33
5.53699,1710.2
5.54302,1685.89
5.54861,1661.58
5.55406,1637.27
5.55952,1612.96
5.56506,1588.65
5.57073,1564.34
5.57658,1540.03
5.58265,1515.72
5.58898,1491.41
5.59561,1467.1
5.60257,1442.8
5.6099,1418.49
5.61765,1394.18
5.62586,1369.87
5.63458,1345.56
5.64384,1321.25
5.65369,1296.94
5.66419,1272.63
5.67538,1248.32
5.68729,1224.01
5.69996,1199.7
5.71344,1175.39
5.72774,1151.08
5.74288,1126.77
5.7589,1102.47
5.7758,1078.16
5.7936,1053.85
5.8123,1029.54
5.83192,1005.23
5.85246,980.919
5.87394,956.61
5.89637,932.301
5.91977,907.991
5.94414,883.682
5.96951,859.373
5.99589,835.064
6.0233,810.754
6.05177,786.445
6.08131,762.136
6.11121,738.41
6.14118,715.447
6.17121,693.186
6.20131,671.576
6.23147,650.576
6.26169,630.147
6.29198,610.257
6.32232,590.875
6.35272,572.113
6.38317,555.478
6.41368,539.272
6.44424,523.474
6.47486,508.068
6.50552,493.036
6.53624,478.366
6.567,464.042
6.59782,450.053
6.62867,436.386
6.65958,423.033
6.69053,409.981
6.72152,397.223
6.75255,384.748
6.78363,372.551
6.81475,360.623
6.8459,348.957
6.87709,337.547
6.90833,327.041
6.93959,316.795
6.9709,306.767
7.00223,296.953
7.0336,287.349
7.06501,277.95
7.09644,268.752
7.12791,259.75
7.15941,250.942
7.19094,242.324
7.22249,233.892
7.25408,225.644
7.28569,217.575
7.31732,209.684
