   4.3614052e-03   2.0086200e+03
   1.0431405e-02   2.0100500e+03
   1.6521405e-02   2.0114900e+03
   2.2651405e-02   2.0129400e+03
   2.8811405e-02   2.0143900e+03
   3.5001405e-02   2.0158500e+03
   4.1221405e-02   2.0173200e+03
   4.7471405e-02   2.0188000e+03
   5.3761405e-02   2.0202800e+03
   6.0071405e-02   2.0217700e+03
   6.6421405e-02   2.0232800e+03
   7.2801405e-02   2.0247800e+03
   7.9211405e-02   2.0263000e+03
   8.5651405e-02   2.0278300e+03
   9.2131405e-02   2.0291500e+03
   9.8641405e-02   2.0295800e+03
   1.0518141e-01   2.0297400e+03
   1.1175141e-01   2.0298400e+03
   1.1836141e-01   2.0299100e+03
   1.2500141e-01   2.0299800e+03
   1.3168141e-01   2.0300500e+03
   1.3839141e-01   2.0301100e+03
   1.4513141e-01   2.0301800e+03
   1.5191141e-01   2.0302500e+03
   1.5872141e-01   2.0303200e+03
   1.6557141e-01   2.0303800e+03
   1.7245141e-01   2.0304500e+03
   1.7936141e-01   2.0305200e+03
   1.8632141e-01   2.0305900e+03
   1.9330141e-01   2.0306600e+03
   2.0032141e-01   2.0307300e+03
   2.0738141e-01   2.0308000e+03
   2.1447141e-01   2.0308700e+03
   2.2160141e-01   2.0309400e+03
   2.2877141e-01   2.0310100e+03
   2.3597141e-01   2.0310900e+03
   2.4321141e-01   2.0311600e+03
   2.5049141e-01   2.0312300e+03
   2.5780141e-01   2.0313100e+03
   2.6515141e-01   2.0313800e+03
   2.7253141e-01   2.0314500e+03
   2.7996141e-01   2.0315300e+03
   2.8742141e-01   2.0316000e+03
   2.9492141e-01   2.0316700e+03
   3.0246141e-01   2.0317500e+03
   3.1004141e-01   2.0318300e+03
   3.1765141e-01   2.0319000e+03
   3.2530141e-01   2.0319800e+03
   3.3300141e-01   2.0320500e+03
   3.4073141e-01   2.0321300e+03
   3.4850141e-01   2.0322100e+03
   3.5631141e-01   2.0322900e+03
   3.6416141e-01   2.0323700e+03
   3.7205141e-01   2.0324400e+03
   3.7998141e-01   2.0325200e+03
   3.8795141e-01   2.0326000e+03
   3.9596141e-01   2.0326800e+03
   4.0401141e-01   2.0327600e+03
   4.1211141e-01   2.0328500e+03
   4.2024141e-01   2.0329300e+03
   4.2842141e-01   2.0330100e+03
   4.3663141e-01   2.0330900e+03
   4.4489141e-01   2.0331700e+03
   4.5319141e-01   2.0332600e+03
   4.6153141e-01   2.0333400e+03
   4.6992141e-01   2.0334200e+03
   4.7835141e-01   2.0335100e+03
   4.8682141e-01   2.0335900e+03
   4.9533141e-01   2.0336800e+03
   5.0389141e-01   2.0337600e+03
   5.1249141e-01   2.0338500e+03
   5.2113141e-01   2.0339400e+03
   5.2982141e-01   2.0340200e+03
   5.3855141e-01   2.0341100e+03
   5.4733141e-01   2.0341900e+03
   5.5615141e-01   2.0342800e+03
   5.6502141e-01   2.0343700e+03
   5.7393141e-01   2.0344600e+03
   5.8289141e-01   2.0345500e+03
   5.9189141e-01   2.0346400e+03
   6.0094141e-01   2.0347300e+03
   6.1003141e-01   2.0348200e+03
   6.1917141e-01   2.0349100e+03
   6.2836141e-01   2.0350100e+03
   6.3759141e-01   2.0351000e+03
   6.4687141e-01   2.0351900e+03
   6.5620141e-01   2.0352800e+03
   6.6557141e-01   2.0353800e+03
   6.7500141e-01   2.0354700e+03
   6.8447141e-01   2.0355700e+03
   6.9399141e-01   2.0356600e+03
   7.0356141e-01   2.0357600e+03
   7.1317141e-01   2.0358500e+03
   7.2284141e-01   2.0359500e+03
   7.3255141e-01   2.0360500e+03
   7.4232141e-01   2.0361500e+03
   7.5213141e-01   2.0362400e+03
   7.6199141e-01   2.0363400e+03
   7.7191141e-01   2.0364400e+03
   7.8187141e-01   2.0365400e+03
   7.9189141e-01   2.0366400e+03
   8.0195141e-01   2.0367400e+03
   8.1207141e-01   2.0368400e+03
   8.2224141e-01   2.0369400e+03
   8.3246141e-01   2.0370500e+03
   8.4273141e-01   2.0371500e+03
   8.5306141e-01   2.0372500e+03
   8.6343141e-01   2.0373500e+03
   8.7387141e-01   2.0374600e+03
   8.8435141e-01   2.0375600e+03
   8.9489141e-01   2.0376700e+03
   9.0548141e-01   2.0377800e+03
   9.1612141e-01   2.0378800e+03
   9.2682141e-01   2.0379900e+03
   9.3757141e-01   2.0381000e+03
   9.4838141e-01   2.0382100e+03
   9.5924141e-01   2.0383100e+03
   9.7016141e-01   2.0384200e+03
   9.8114141e-01   2.0385300e+03
   9.9217141e-01   2.0386400e+03
   1.0032514e+00   2.0387500e+03
   1.0144014e+00   2.0388700e+03
   1.0256014e+00   2.0389800e+03
   1.0368514e+00   2.0390900e+03
   1.0481714e+00   2.0392000e+03
   1.0595414e+00   2.0393200e+03
   1.0709714e+00   2.0394300e+03
   1.0824614e+00   2.0395500e+03
   1.0940014e+00   2.0396600e+03
   1.1056114e+00   2.0397800e+03
   1.1172714e+00   2.0399000e+03
   1.1290014e+00   2.0400100e+03
   1.1407814e+00   2.0401300e+03
   1.1526314e+00   2.0402500e+03
   1.1645314e+00   2.0403700e+03
   1.1764914e+00   2.0404900e+03
   1.1885214e+00   2.0406100e+03
   1.2006114e+00   2.0407300e+03
   1.2127614e+00   2.0408500e+03
   1.2249714e+00   2.0409700e+03
   1.2372414e+00   2.0410900e+03
   1.2495814e+00   2.0412200e+03
   1.2619814e+00   2.0413400e+03
   1.2744414e+00   2.0414700e+03
   1.2869614e+00   2.0415900e+03
   1.2995514e+00   2.0417200e+03
   1.3122114e+00   2.0418500e+03
   1.3249314e+00   2.0419700e+03
   1.3377114e+00   2.0421000e+03
   1.3505614e+00   2.0422300e+03
   1.3634714e+00   2.0423600e+03
   1.3764514e+00   2.0424900e+03
   1.3895014e+00   2.0426200e+03
   1.4026114e+00   2.0427500e+03
   1.4157914e+00   2.0428800e+03
   1.4290414e+00   2.0430200e+03
   1.4423514e+00   2.0431500e+03
   1.4557414e+00   2.0432800e+03
   1.4691914e+00   2.0434200e+03
   1.4827114e+00   2.0435500e+03
   1.4963014e+00   2.0436900e+03
   1.5099614e+00   2.0438200e+03
   1.5236814e+00   2.0439600e+03
   1.5374814e+00   2.0441000e+03
   1.5513514e+00   2.0442400e+03
   1.5652914e+00   2.0443800e+03
   1.5793014e+00   2.0445200e+03
   1.5933814e+00   2.0446600e+03
   1.6075414e+00   2.0448000e+03
   1.6217614e+00   2.0449400e+03
   1.6360614e+00   2.0450900e+03
   1.6504414e+00   2.0452300e+03
   1.6648814e+00   2.0453800e+03
   1.6794014e+00   2.0455200e+03
   1.6940014e+00   2.0456700e+03
   1.7086614e+00   2.0458200e+03
   1.7234114e+00   2.0459600e+03
   1.7382314e+00   2.0461100e+03
   1.7531214e+00   2.0462600e+03
   1.7680914e+00   2.0464100e+03
   1.7831414e+00   2.0465600e+03
   1.7982614e+00   2.0467100e+03
   1.8134614e+00   2.0468700e+03
   1.8287414e+00   2.0470200e+03
   1.8441014e+00   2.0471800e+03
   1.8595414e+00   2.0473300e+03
   1.8750514e+00   2.0474800e+03
   1.8906514e+00   2.0476400e+03
   1.9063214e+00   2.0478000e+03
   1.9220714e+00   2.0479600e+03
   1.9379114e+00   2.0481100e+03
   1.9538314e+00   2.0482700e+03
   1.9698214e+00   2.0484400e+03
   1.9859014e+00   2.0486000e+03
   2.0020614e+00   2.0487600e+03
   2.0183114e+00   2.0489200e+03
   2.0346414e+00   2.0490800e+03
   2.0510514e+00   2.0492500e+03
   2.0675414e+00   2.0494100e+03
   2.0841214e+00   2.0495800e+03
   2.1007814e+00   2.0497500e+03
   2.1175314e+00   2.0499200e+03
   2.1343714e+00   2.0500900e+03
   2.1512914e+00   2.0502500e+03
   2.1683014e+00   2.0504200e+03
   2.1853914e+00   2.0506000e+03
   2.2025814e+00   2.0507700e+03
   2.2198514e+00   2.0509400e+03
   2.2372114e+00   2.0511200e+03
   2.2546614e+00   2.0512900e+03
   2.2721914e+00   2.0514700e+03
   2.2898214e+00   2.0516400e+03
   2.3075414e+00   2.0518200e+03
   2.3253514e+00   2.0520000e+03
   2.3432514e+00   2.0521800e+03
   2.3612414e+00   2.0523600e+03
   2.3793214e+00   2.0525400e+03
   2.3975014e+00   2.0527300e+03
   2.4157714e+00   2.0529100e+03
   2.4341314e+00   2.0530900e+03
   2.4525914e+00   2.0532800e+03
   2.4711414e+00   2.0534600e+03
   2.4897914e+00   2.0536500e+03
   2.5085314e+00   2.0538400e+03
   2.5273714e+00   2.0540300e+03
   2.5463114e+00   2.0542200e+03
   2.5653414e+00   2.0544100e+03
   2.5844714e+00   2.0546000e+03
   2.6037014e+00   2.0547900e+03
   2.6230314e+00   2.0549900e+03
   2.6424614e+00   2.0551800e+03
   2.6619814e+00   2.0553800e+03
   2.6816114e+00   2.0555800e+03
   2.7013414e+00   2.0557800e+03
   2.7211614e+00   2.0559800e+03
   2.7410914e+00   2.0561800e+03
   2.7611314e+00   2.0563800e+03
   2.7812614e+00   2.0565800e+03
   2.8015014e+00   2.0567800e+03
   2.8218414e+00   2.0569900e+03
   2.8422914e+00   2.0571900e+03
   2.8628414e+00   2.0574000e+03
   2.8835014e+00   2.0576100e+03
   2.9042714e+00   2.0578200e+03
   2.9251414e+00   2.0581300e+03
   2.9461114e+00   2.0586100e+03
   2.9672014e+00   2.0592700e+03
   2.9883914e+00   2.0601100e+03
   3.0097014e+00   2.0611200e+03
   3.0311114e+00   2.0623000e+03
   3.0526314e+00   2.0636300e+03
   3.0742714e+00   2.0651300e+03
   3.0960114e+00   2.0667800e+03
   3.1178714e+00   2.0685700e+03
   3.1398414e+00   2.0705100e+03
   3.1619214e+00   2.0725900e+03
   3.1841114e+00   2.0748000e+03
   3.2064214e+00   2.0771400e+03
   3.2288514e+00   2.0796200e+03
   3.2513914e+00   2.0822200e+03
   3.2740414e+00   2.0849400e+03
   3.2968214e+00   2.0877900e+03
   3.3197114e+00   2.0907500e+03
   3.3427214e+00   2.0938300e+03
   3.3658514e+00   2.0970300e+03
   3.3891014e+00   2.1003300e+03
   3.4124614e+00   2.1037500e+03
   3.4359514e+00   2.1072700e+03
   3.4595714e+00   2.1109000e+03
   3.4833014e+00   2.1146400e+03
   3.5071614e+00   2.1184700e+03
   3.5311514e+00   2.1224100e+03
   3.5552514e+00   2.1264500e+03
   3.5794914e+00   2.1305900e+03
   3.6038514e+00   2.1348300e+03
   3.6283414e+00   2.1391700e+03
   3.6529614e+00   2.1436000e+03
   3.6777114e+00   2.1481300e+03
   3.7025914e+00   2.1527500e+03
   3.7276014e+00   2.1574700e+03
   3.7527414e+00   2.1316600e+03
   3.7780114e+00   2.1058500e+03
   3.8034214e+00   2.0800500e+03
   3.8289714e+00   2.0542400e+03
   3.8546514e+00   2.0284300e+03
   3.8804714e+00   2.0026300e+03
   3.9064214e+00   1.9768200e+03
   3.9137614e+00   1.9510100e+03
   3.9184914e+00   1.9252000e+03
   3.9228414e+00   1.8994000e+03
   3.9270214e+00   1.8735900e+03
   3.9311414e+00   1.8477800e+03
   3.9352614e+00   1.8219700e+03
   3.9394014e+00   1.7961700e+03
   3.9436114e+00   1.7703600e+03
   3.9479014e+00   1.7445500e+03
   3.9522914e+00   1.7187400e+03
   3.9568014e+00   1.6929400e+03
   3.9614514e+00   1.6671300e+03
   3.9662614e+00   1.6413200e+03
   3.9712414e+00   1.6155100e+03
   3.9764114e+00   1.5897100e+03
   3.9817914e+00   1.5639000e+03
   3.9873914e+00   1.5380900e+03
   3.9932414e+00   1.5122800e+03
   3.9993514e+00   1.4864800e+03
   4.0057414e+00   1.4606700e+03
   4.0124314e+00   1.4348600e+03
   4.0194514e+00   1.4090500e+03
   4.0268014e+00   1.3832500e+03
   4.0345114e+00   1.3574400e+03
   4.0426014e+00   1.3316300e+03
   4.0510914e+00   1.3058200e+03
   4.0599914e+00   1.2800200e+03
   4.0693214e+00   1.2542100e+03
   4.0790914e+00   1.2284000e+03
   4.0893214e+00   1.2025900e+03
   4.1000214e+00   1.1767900e+03
   4.1111914e+00   1.1509800e+03
   4.1228514e+00   1.1251700e+03
   4.1350014e+00   1.0993600e+03
   4.1476614e+00   1.0735600e+03
   4.1608214e+00   1.0477500e+03
   4.1745014e+00   1.0219400e+03
   4.1887014e+00   9.9613400e+02
   4.2034214e+00   9.7032600e+02
   4.2186814e+00   9.4451900e+02
   4.2344814e+00   9.1871100e+02
   4.2508214e+00   8.9290400e+02
   4.2677214e+00   8.6709600e+02
   4.2851814e+00   8.4128900e+02
   4.3032114e+00   8.1548100e+02
   4.3218314e+00   7.8967400e+02
   4.3410414e+00   7.6503800e+02
   4.3608514e+00   7.4127100e+02
   4.3812814e+00   7.1756000e+02
   4.4023414e+00   6.9390700e+02
   4.4240314e+00   6.7031500e+02
   4.4463914e+00   6.4678700e+02
   4.4694114e+00   6.2332500e+02
   4.4931214e+00   6.0051200e+02
   4.5175414e+00   5.7836500e+02
   4.5426814e+00   5.5685400e+02
   4.5685614e+00   5.3595200e+02
   4.5952114e+00   5.1563400e+02
   4.6226514e+00   4.9587900e+02
   4.6509014e+00   4.7666700e+02
   4.6792614e+00   4.5798000e+02
   4.7076814e+00   4.4033300e+02
   4.7361514e+00   4.2370200e+02
   4.7646814e+00   4.0751400e+02
   4.7932414e+00   3.9175200e+02
   4.8218614e+00   3.7640800e+02
   4.8505214e+00   3.6146800e+02
   4.8792314e+00   3.4692300e+02
   4.9079814e+00   3.3276300e+02
   4.9367714e+00   3.1897800e+02
   4.9656014e+00   3.0556000e+02
   4.9944714e+00   2.9249900e+02
   5.0233714e+00   2.7978900e+02
   5.0523214e+00   2.6742100e+02
   5.0813014e+00   2.5538700e+02
   5.1103114e+00   2.4368200e+02
   5.1393614e+00   2.3229700e+02
   5.1684414e+00   2.2122500e+02
   5.1975514e+00   2.1046000e+02
   5.2266914e+00   1.9999400e+02
   5.2558614e+00   1.8981900e+02
   5.2850614e+00   1.7992700e+02
   5.3142814e+00   1.7030600e+02
   5.3435314e+00   1.6094300e+02
   5.3728114e+00   1.5181900e+02
   5.4021114e+00   1.4290100e+02
   5.4314314e+00   1.3411700e+02
   5.4607714e+00   1.2522700e+02
   5.4707714e+00   0.0000000e+00
